,id,username,text,created_at,date,retweets,hashtags,geo,polarity,subjectivity
549,1235047806424862720,Beso_Sapos,"Más que preocuparse por el corona virus debería lavarse bien las manos, usa forros y alejarte del toxico/a de tu ex.",2020-03-04 03:41:57+00:00,2020-03-04,0,,,0.0,0.0
550,1235047660874108930,MuchMind,"● BREAKING NEWS: 3-Mar-2020 -- USA: Dow Jones Industrial Average 25,917.41 -785.91 (-2.94%) At close. [Yahoo! Finance]",2020-03-04 03:41:23+00:00,2020-03-04,0,,,-0.049999999999999996,0.13333333333333333
551,1235047574463082496,dimitrijafarov,"Ya ealah Syiah,dan zionis kan 1 persekutuan pembuat gaduh dunia dan Virus Corona kan mereka(zionis) juga yang buat lewat tangan kanan siapa lagi kalau bukan USA dengan dalih Kebuntuan Perang Dagang dengan Tiongkok",2020-03-04 03:41:02+00:00,2020-03-04,0,,,0.0,0.0
552,1235047027660034049,MuchMind,"● BREAKING NEWS: 3-Mar-2020 -- #USA: ""#Hydrogen Truckmaker Nikola Listing On Nasdaq Via Surprise #Merger With VectoIQ #Worth $3.3 Billion"" [Alan Ohnsman, Forbes]",2020-03-04 03:38:52+00:00,2020-03-04,1,#USA #Hydrogen #Merger #Worth,,0.3,0.1
553,1235046976040742913,handelsblatt,Die Aktien in Europa und den USA waren zuletzt enorm überbewertet. Die Corona-Epidemie ist nur der Auslöser für einen notwendigen Kursrückgang. ,2020-03-04 03:38:39+00:00,2020-03-04,1,,,0.0,0.0
554,1235045459334287360,Garyured,"Wall Street dives despite Fed's emergency rate cut https://www.smh.com.au/business/markets/wall-street-dives-despite-fed-s-emergency-rate-cut-20200304-p546lo.html via @smh Trump creates sharemarket dive with reckless USA government debt and deficit, poor leadership on corona virus and the economy. #potus",2020-03-04 03:32:38+00:00,2020-03-04,0,#potus,,-0.2,0.3
555,1235044797473345536,punjabkesari,अमेरिकाः वॉशिंगटन में कोरोना वायरस से अब तक 9 लोगों की मौत #USA #America #Washington #CoronaVirus #COVID2019 #Corona #CoronaAlert #COVID19 #CoronaOutbreak,2020-03-04 03:30:00+00:00,2020-03-04,0,#USA #America #Washington #CoronaVirus #COVID2019 #Corona #CoronaAlert #COVID19 #CoronaOutbreak,,0.0,0.0
556,1235044459412213761,raissalobato,"A máscara comum se usada direito, rente ao rosto e trocada quando úmida ou a casa 2h funciona sim como proteção MAS nesse estágio da epidemia só quem tem a doença confirmada ou suspeita deve usar Nem todo mundo q usa máscara é por medo do Corona, pacientes em quimio tb usam",2020-03-04 03:28:39+00:00,2020-03-04,0,,,0.0,0.0
557,1235044089755611136,felipes90558422,Mais está tá um saco corana mais corona e chega já deu e vírus tá mais hoje tem tvs pode usa eventos como esse como ao vivo por,2020-03-04 03:27:11+00:00,2020-03-04,0,,,0.0,0.0
558,1235044088136601603,UnvisibleViewer,really? You have Corona in the USA ?,2020-03-04 03:27:11+00:00,2020-03-04,0,,,0.1,0.1
559,1235043222658764800,Soulwhistle,Seems like USA needs to learn geography. Yeah Corona started in China. First off. Not every Asian person is chinese. Second not every person with asian heritage has been in asia yesterday. It isnt a hive mind so 1 asian person has then all do.,2020-03-04 03:23:44+00:00,2020-03-04,0,,,0.041666666666666664,0.055
560,1235041914283388929,qansas,"Stop the spread of the Corona virus, drink Shiner Bock lol. After all, shiner is made in the USA. America first lol ",2020-03-04 03:18:32+00:00,2020-03-04,0,,,0.44333333333333336,0.4066666666666667
561,1235041822784786433,whomstisclur,"i·ro·ny (/ˈīrənē/): ya’ll at Costco stocking up on Kirkland brand as if Kirkland, Washington isn’t ground zero for corona virus USA",2020-03-04 03:18:11+00:00,2020-03-04,2,,,0.0,0.0
562,1235040679790690304,EasternHerald,The US Federal Reserve cuts interest rates amid https://easternherald.com/economy/us-federal-reserve-cuts-interest-rates-amid-coronavirus-threat-49121/ #corona #usa #economy,2020-03-04 03:13:38+00:00,2020-03-04,0,#corona #usa #economy,,0.0,0.0
563,1235040029577080832,doogieaf,Perino is so dumb and shows it every day. Thinks Corona virus began in the USA.,2020-03-04 03:11:03+00:00,2020-03-04,0,,,-0.19,0.25
564,1235039684817977346,preopticarea,The USA gov response to the corona virus is unacceptable by all standards of medicine and public health. The gov should be testing massively people with pneumonia and isolating those positive with the virus. It is not contained; it is running rampant in untested people,2020-03-04 03:09:41+00:00,2020-03-04,1,,,0.03666666666666667,0.28
565,1235038804924182529,KeSong13,"And if this could happen in USA, that would definitely mitigate the #Corona-19 spreading. https://twitter.com/jchengwsj/status/1235029948907139072?s=21",2020-03-04 03:06:11+00:00,2020-03-04,0,#Corona,,0.0,0.25
566,1235038754999382016,furao_g,"nossa imagina o tanto de grana que vai perder . mano o japão e lindo é pronto para tudo , mas o corona ta fazendo o caos . e ainda tem super boll no USA é olimpíada no japão , eventos que já foram ou vão vim . tipo no ano novo , já perdeu uma grana então imagina .",2020-03-04 03:05:59+00:00,2020-03-04,0,,,0.0825,0.1675
567,1235038692898508800,safirawwww,G usa corona jg w tiap hr gini :(,2020-03-04 03:05:44+00:00,2020-03-04,0,,,-0.75,1.0
568,1235038591819997184,Iam_SKArun,"@MoHFW_INDIA @drharshvardhan In Airports Corona virus test conducted for travellers from infected countries? Saw few countries in list, what about UK, USA, UAE, more importantly transit using gulf countries. Chances are high to get infect in transit. @bbctamil #coronavirusindia",2020-03-04 03:05:20+00:00,2020-03-04,0,#coronavirusindia,,0.0975,0.2675
569,1235038143931277313,vitorolmag,os USA vão fuder com a erradicação do corona vírus podem anotar...,2020-03-04 03:03:34+00:00,2020-03-04,0,,,0.0,0.0
570,1235037217162027009,NehaFNO,Check how much people die from seasonal flu in USA and compare to Corona,2020-03-04 02:59:53+00:00,2020-03-04,0,,,0.2,0.2
571,1235037005358215169,9vaes,Boa http://noite.Eu não posso indicar ativos para comprar pois seria punido pela CVM. Acho q como vc é novo talvez seja prudente esperar resolver essa questao de eleicao usa e corona virus,2020-03-04 02:59:02+00:00,2020-03-04,0,,,0.0,0.0
572,1235036731520344064,sunshinessp411,"& corona virus has infected far fewer people than the seasonal flus. Millions have the flu right now, &amp; over 16,000 dead in the USA alone, &amp; not one of these doctors seem to create any hysterics about that.",2020-03-04 02:57:57+00:00,2020-03-04,0,,,0.07,0.735
573,1235036067037765632,4u2c13209656,"@PalmerReport Many believe the nasty bug going around in December in the USA was the ""corona virus"". It was a brutal lung filled mucus awful cough for 3-4 weeks. Terrible! It could come by amazon packages overseas/fedex/ups/usps. This was trumps Christmas gift! Dump RINO tRump!!!",2020-03-04 02:55:18+00:00,2020-03-04,0,,,-0.24857142857142858,0.3885714285714285
574,1235035174385184768,katharinakort,#Kommentar : #Corona-Bekämpfung in den #USA: #Jetzt ist #Donald #Trump am Zug,2020-03-04 02:51:46+00:00,2020-03-04,2,#Kommentar #Corona #USA #Jetzt #Donald #Trump,,0.0,0.0
575,1235035102180237312,chikezie_jr,Corona virus is running riot in the USA ,2020-03-04 02:51:28+00:00,2020-03-04,0,,,0.0,0.0
576,1235033732903559169,cmongie167,Please Lord protect the USA from the corona virus so we can get back to protecting those affected by als who have waited years for a REAL treatment or cure.,2020-03-04 02:46:02+00:00,2020-03-04,0,,,0.1,0.15
577,1235033446415663105,lxslarson85,"CDC estimates that as many as 56,000 people die from the flu or flu-like illness each year. So far only 9 have died from the corona virus in the USA",2020-03-04 02:44:54+00:00,2020-03-04,1,,,0.275,0.75
578,1235033425674989575,jgribeiro96,cura sim kkkkkkk ela usa morre e não pega corona,2020-03-04 02:44:49+00:00,2020-03-04,0,,,0.0,0.0
579,1235032554153168897,ruthiwest,Ummm I think maybe México should be worried about the Corona virus spreading to them from USA,2020-03-04 02:41:21+00:00,2020-03-04,0,,,0.0,0.0
580,1235032425408786432,SonjaDieterich,"Germany is testing all flu kits for Corona now too. Their epidemiological models are pretty sophisticated. Their data will be best case scenario compared to USA (universal healthcare, better medical leave policies).",2020-03-04 02:40:50+00:00,2020-03-04,0,,,0.25333333333333335,0.39999999999999997
581,1235032361773010944,LaurieDepass,"Well he is no longer President. Mr Impeached President, stop attacking Him, and do fix what you broke on more important issues! Corona virus for starters! Better yet step down your brainless evil ways have done toomuch Damage to the USA and it’s Citizens! @realDonaldTrump",2020-03-04 02:40:35+00:00,2020-03-04,0,,,0.05600000000000001,0.27
582,1235032343582302210,lynchxvals,En usa ya hay corona virus ,2020-03-04 02:40:31+00:00,2020-03-04,0,,,0.0,0.0
583,1235031702214447107,rafinha_1022,"pau no cu desse corona virus,2 cm de pau so usa preto,tinha q ir limpar fralda do filho essa desgrama dos olho puxado",2020-03-04 02:37:58+00:00,2020-03-04,0,,,0.0,0.0
584,1235031622560264192,Oswaldo50621218,"Los skateparks se popularizan a principios de los años 80s en California USA , estas fotos son evidencia de que en mayo de 1982 se integra la primer competencia de freestyle en el famoso "" skate city "" , en whittier C.A. supervisado por la A.S.P.A. american skateparks asociation ",2020-03-04 02:37:39+00:00,2020-03-04,0,,,0.0,0.0
585,1235030232236605440,mokayah,7 people have died from Corona in the USA.......,2020-03-04 02:32:07+00:00,2020-03-04,1,,,0.0,0.0
586,1235029991508692993,purduebandmom,"JUST IN: The 1st case in North Carolina has been reported... The total number of fatalities in the US has risen to 9, another one in Washington State (3 deaths reported today). #CoronaOutbreak #CoronavirusSeattle #CoronavirusNC",2020-03-04 02:31:10+00:00,2020-03-04,0,#CoronaOutbreak #CoronavirusSeattle #CoronavirusNC,,0.0,0.25
587,1235029239058927617,eklektinen,"- Vamos ahora al móvil, contanos Dani, qué calzoncillos tiene el enfermo de corona virus? - Usa boxer - ahá. Terrible, así estamos. Y decinos, pudiste ver en el baño como cuelga el papel higiénico...?",2020-03-04 02:28:10+00:00,2020-03-04,0,,,-0.25,0.25
588,1235029182691737600,santoso41920679,Ten thousands of people dies cause of flu last year which till today raise questions cause of corona virus. And usa disclose the truth. Until recently usa claims that they will re-investigate if it is convid-19 or flu. This happen before wuhan And yet you blame china?,2020-03-04 02:27:57+00:00,2020-03-04,0,,,0.0,0.07
589,1235026422789328898,MadameSimone,"Bueno, pero los seguros de salud no están pagando por la prueba. Si acá en el USA no están preparados para el corona virus, ni sueñes que con el gobierno de pacotilla de la isla lo esté. Acuérdense de María, y luego los terremotos, el gobierno le falló a su gente!",2020-03-04 02:16:59+00:00,2020-03-04,0,,,0.0,0.0
590,1235025593042735105,ronperronphoto,Did you know here in Vancouver more people have been tested for corona the the entire USA due to a lack of protocol and kits ?! Complete lunacy.,2020-03-04 02:13:41+00:00,2020-03-04,0,,,0.10500000000000001,0.45
591,1235024754475536389,imani_nirvana,American news: Corona Virus has entered the USA No free health care having Americans: ,2020-03-04 02:10:21+00:00,2020-03-04,10,,,-0.1,0.4
592,1235024718513618944,lainey116,"#BeCautiousNotAfraid of the Corona virus. 18,000 People have died in the USA this flu season alone. The average person does not know the figure. Panic serves no one. Use perspective and call the hell down please. ",2020-03-04 02:10:13+00:00,2020-03-04,0,#BeCautiousNotAfraid,,-0.062,0.13799999999999998
593,1235024622577283072,InspiredLEDart,Proof. https://twitter.com/InspiredLEDart/status/1235002996427239425?s=20 https://twitter.com/InspiredLEDart/status/1234615198411116545?s=20 #corona #Coronavirus #nCoV2019 #Covid_19 #CoronaOutbreak #USA #America https://twitter.com/InspiredLEDart/status/1235021846203908096,2020-03-04 02:09:50+00:00,2020-03-04,0,#corona #Coronavirus #nCoV2019 #Covid_19 #CoronaOutbreak #USA #America,,0.0,0.0
594,1235023546264387584,deputadocalango,"FODA-SE O CORONA VIRUS LAVA TUA MAO DESGRAÇADO E USA ALCOOL EM GEL QUANDO SAÍ DO ONIBUS E PRINCIPALMENTE &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;ESPIRRA NA PORRA DO TEU BRAÇO E NAO NO MEIO DO NADA OU NA MAO, INFELIZ&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;",2020-03-04 02:05:33+00:00,2020-03-04,0,,,0.0,0.0
595,1235022746301554688,Crow792,The people illegally in the USA? Let me know when the corona virus death numbers reach those of murders by illegal immigrants or the drugs they sell in USA.,2020-03-04 02:02:22+00:00,2020-03-04,0,,,-0.5,0.5
596,1235022275885158400,richardjavier15,La gente combatiendo el Corona virus.. . #chiste #risa #risas #meme #coronavirus #republicadominicana #usa #reportero247 https://www.instagram.com/p/B9S075unGXa/?igshid=37hd16uo0jkm,2020-03-04 02:00:30+00:00,2020-03-04,0,#chiste #risa #risas #meme #coronavirus #republicadominicana #usa #reportero247,,0.0,0.0
597,1235021846203908096,InspiredLEDart,https://www.bloomberg.com/amp/opinion/articles/2020-03-03/how-fast-will-the-new-coronavirus-spread-two-sides-of-the-debate?__twitter_impression=true I'm not scared because I'm prepared... but I am concerned people aren't taking this seriously. #corona #coronavirus #nCoV2019 #Covid_19 #Outbreak #USA #America #UnitedStates,2020-03-04 01:58:48+00:00,2020-03-04,1,#corona #coronavirus #nCoV2019 #Covid_19 #Outbreak #USA #America #UnitedStates,,-0.165,0.335
598,1235020897045475328,BernardFarquart,The USA has a few dozen corona virus test kits because we elected a clown to run the government who fired all the scientists and professionals,2020-03-04 01:55:02+00:00,2020-03-04,0,,,-0.2,0.1
599,1235020000207007746,Yeeeeeech,"So, gee, Adam why would anyone Connect Corona Virus with China? Maybe because the heaviest travel time to China from USA is for Chinese New Year? Adam look where most of Corona cases are in USA? OMG California &amp; West Coast. Start being responsible! https://www.trackcorona.live/map",2020-03-04 01:51:28+00:00,2020-03-04,0,,,0.1366666666666667,0.21333333333333335
600,1235019964798529537,vanyathewolf,if you haven't been shorting #btc (or the #StockMarketCrash2020) with leverage since semi-official announcements of corona in USA starting around #february then you completely missed the socio-economic impact of #coronavirus and you're going to continue to miss out on money.,2020-03-04 01:51:19+00:00,2020-03-04,0,#btc #btc #StockMarketCrash2020 #february #coronavirus,,0.05,0.25
601,1235019510194647040,daniel4usa,The Corona virus was not meant too kill the population. Just 2% of I'll and old and people with underlining medical conditions. It was meant too cripple trade and economy associated with the USA.,2020-03-04 01:49:31+00:00,2020-03-04,1,,,0.016666666666666666,0.03333333333333333
602,1235019492184342528,PoppyLing1,"Then Welcome to be a corona virus patient. Well , in your country , you disobey the police’s order to do dangerous behavior, Endangering the safety of others , are you sure you would not be enforced? Please don’t be that stupid . If you are in USA, wait the bullet.",2020-03-04 01:49:27+00:00,2020-03-04,0,,,-0.012500000000000011,0.6975
603,1235018977228836864,lett1cia_,"Como assim todo mundo usa máscara para se proteger do Corona vírus, e não querem usar camisinha para não adquirir HIV",2020-03-04 01:47:24+00:00,2020-03-04,0,,,0.0,0.0
604,1235018529763549185,KlatuBaradaNiko,"It's not for show. I haven't read up on those details for well over a week now, that my home state is leading the USA on Corona virus deaths. My research focus is changed now.",2020-03-04 01:45:37+00:00,2020-03-04,1,,,0.0,0.0
605,1235016479747313665,Apollo_Bunny,"Chinese Corona outbreak is not that fucking serious...my boss posted 3 pages of info about it on the wall for everybody to read...like ok it's got cold symptoms and is ""in rare cases...fatal"" but like bruh there's 86 confirmed (as of march) in usa...prob none in Minnesota i bet",2020-03-04 01:37:28+00:00,2020-03-04,0,,,0.0,0.7
606,1235015601300496386,islamiyamalar,"Corona Thotrukkullaana iranil 77per maranam USA 66per maranam #2020 A/L Exam Application Clossing Date Mar-9Varai Needippu-Dpt #GCE O,/L peruperu immatha iruthi ilvelivarum.",2020-03-04 01:33:59+00:00,2020-03-04,0,#GCE,,0.0,0.0
607,1235013325962063873,KingRezizt,Breaking: Mike Pence appoints the Pope as new head of the #CoronaOutbreak !! Operation Pray the Corona Virus Away USA is in full force!! The only testing needed is the testing of the holy spirit!,2020-03-04 01:24:57+00:00,2020-03-04,0,#CoronaOutbreak,,0.25333333333333335,0.6666666666666666
608,1235012736133652480,firstoldconvent,Recent reports out of Greenland indicate that a mutated Corona-Virus has been discovered . A traveler from the USA had this on arrival .Studies showed that this mutated virus only effects those with Trump Derangement Syndrome.Source states that this is not fatal however it,2020-03-04 01:22:36+00:00,2020-03-04,0,,,0.0,0.625
609,1235011564652154880,1983Wagner,"Que blá blá blá é este de Corona vírus, brasileiro usa banheiro público , senta no banheiro químico, bebe cerveja e vinho quente em jejum,bebe cachaça na boca da garrafa entre 5 ...8 pessoas. Agora se acha que brasileiro tem imunidade?",2020-03-04 01:17:57+00:00,2020-03-04,0,,,0.0,0.0
610,1235010295095070721,DKav_ctrlFU,"Hey everyone, an update from the World Antibody Congress USA: the response to the corona virus has been staggeringly fast. The genome was shared in mid January. Within 11 days there was a vaccine produced using computer modeling. It’s already moving into animal models...",2020-03-04 01:12:54+00:00,2020-03-04,1,,,0.05,0.15
611,1235009974511775744,esterinabacali,"corona virus is a set up. now that the chinese economy has slowed down and soon will stop, usa will take china’s place as number 1 in the trading nation $€¥£. trade war - money, power and greed!!!",2020-03-04 01:11:37+00:00,2020-03-04,2,,,-0.02,0.035
612,1235009708664279041,TheTruthSekr,"Here is a number. The CDC says in 2017 that 80,000 people in the USA died from the common flu and its complications. That’s 219 a day. Settle down, drink a cool Corona Cerveza, and stop scaring people.",2020-03-04 01:10:34+00:00,2020-03-04,0,,,-0.049999999999999996,0.2425
613,1235009284011941889,p0kertwitacc,#corona #trump #vaccine #Covid_19 #CoronaOutbreak #nCoV2019 #nCoV2020 #CoronaVirus #USA #America #UnitedStates Probably a good idea to prepare... long-term.,2020-03-04 01:08:53+00:00,2020-03-04,1,#corona #trump #vaccine #Covid_19 #CoronaOutbreak #nCoV2019 #nCoV2020 #CoronaVirus #USA #America #UnitedStates,,0.7,0.6
614,1235006747611283459,rowlandxxx,"It amazes me that JAPAN and USA, one of the world’s leading nations, are systematically neglecting to do the corona test. It’s freighting... ",2020-03-04 00:58:48+00:00,2020-03-04,2,,,0.0,0.0
615,1235005565195124737,MarianaDeSimon1,@DrLopezRosetti yo volví de Usa hace 10 días.Estuve en un crucero de MSC lleno de italianos . Llegue con una gripe tremenda . Cual sería la diferencia con el corona virus? Me cure a los 4 días aunque aún sigo con mucha toda. Hago esta pregunta para entender cuál es la pcipal dif.,2020-03-04 00:54:06+00:00,2020-03-04,0,,,0.0,0.0
616,1235005154488877059,jackt_hughes,"I’m just saying no one is freaking out about the common cold. I live in the USA and I trust Trump and the people he appointed to help with the corona virus. The people who died are the same people who die from the flu every year, old people and people with respiratory problems.",2020-03-04 00:52:28+00:00,2020-03-04,1,,,-0.08666666666666667,0.47
617,1235004211299053569,ConsummateLoner,"Well, what else would you expect from the guy that only hires the smartest people. #CoronaVirusSeattle #CoronaOutbreak #CoronaVirusUSA #CoronaVirusOutbreak #CoronaVirusUpdate #Corona #CoronaVirus #DonaldTrump #Trump #Drumpf #Virus #VirusCorona #Pandemic #Flu #SuperTuesday #USA ",2020-03-04 00:48:43+00:00,2020-03-04,1,#CoronaVirusSeattle #CoronaOutbreak #CoronaVirusUSA #CoronaVirusOutbreak #CoronaVirusUpdate #Corona #CoronaVirus #DonaldTrump #Trump #Drumpf #Virus #VirusCorona #Pandemic #Flu #SuperTuesday #USA,,0.0,0.5
618,1235004026594394114,CoeGaleto,Pra ti usa algo n precisa ter corona vírus kkkkkkkk,2020-03-04 00:47:59+00:00,2020-03-04,0,,,0.0,0.0
619,1235003637618937857,Ingrid71240839,"kkkkkkkķkkkkkkkkk cara vc usa drogas, não pega corona vírus não kkkkkkkkkk",2020-03-04 00:46:27+00:00,2020-03-04,0,,,0.0,0.0
620,1235003601786982401,saddatawa,Nobody cares World focus on Corona Syria USA... For now he lost he’s momentum... Maybe later ,2020-03-04 00:46:18+00:00,2020-03-04,0,,,0.0,0.0
621,1235003406227427328,becca_causey,If you get any flu symptoms go immediately to the E.R. I couldn’t stop my worry for you and your client. Take care. Just actually knowing that team USA /Trump is also dropping the ball with the corona virus. God bless,2020-03-04 00:45:31+00:00,2020-03-04,0,,,0.0,0.02
622,1235003382349357058,KM_Edwards,"Re: Corona virus travel restrictions to USA Given outbreaks all over USA, wonder how it will restrict itself. ",2020-03-04 00:45:26+00:00,2020-03-04,0,,,0.0,0.0
623,1235003380776329217,Moein_pz,"First death in Spain, Italy Death toll rise to 79 3 new Deaths in the USA. Korea deaths is on 34. #coronavirus #China #Italy #covid19 #Wuhanoutbreak #chinanews #virus #Corona #news #japan #chinavorona #korea #Iran #News #Irancorona #koreacorona #Koreavirus #USA #Uk",2020-03-04 00:45:25+00:00,2020-03-04,2,#coronavirus #China #Italy #covid19 #Wuhanoutbreak #chinanews #virus #Corona #news #japan #chinavorona #korea #Iran #News #Irancorona #koreacorona #Koreavirus #USA #Uk,,0.06333333333333334,0.13
624,1235003043453833216,brannontharpe,"In the USA, more people have died trying to testify against your mom than the Corona Virus. ",2020-03-04 00:44:05+00:00,2020-03-04,0,,,0.5,0.5
625,1235002522256969729,BennettGisel,I HOPE BIDEN WINS. BERNIE IS WORSE THAN CORONA VIRUS!#CaliforniaPrimary #MAGA @realDonaldTrump #NeverBernieAlliance #USA #AmericaFirst @GOP,2020-03-04 00:42:01+00:00,2020-03-04,0,#CaliforniaPrimary #MAGA #NeverBernieAlliance #USA #AmericaFirst,,-0.05000000000000002,0.4
626,1235002517085466627,bradpittbull666,"El Corona Virus no favorece a Sanders en los sondeos .. La economia mundial queda ""suspendida"" ... Dudo que USA vote por un experimento socialista, si es que se molestan en votar. El voto no es obligatorio y nadie ejerce. Grecia ... problemas de fronteras (? QUEBRACHILE",2020-03-04 00:41:59+00:00,2020-03-04,1,,,0.0,0.0
627,1235000073131642885,LucianArte,Amigo deliraba que quiere usar barbijo por el corona...no usa ni forro el hdp! Ni el se la cree jajajaja,2020-03-04 00:32:17+00:00,2020-03-04,0,,,0.0,0.0
628,1234999928247574529,realTry2Think,True if referencing Corona virus deaths in the USA,2020-03-04 00:31:42+00:00,2020-03-04,0,,,0.35,0.65
629,1234999550890274817,Shoogie5,"Not sure if virus is zoonotic or manufactured (most think zoonotic in origin). A corona virus but not like the “flu” Highly contagious, high mortality rate. The virus is still mysterious, being analyzed. Numbers from China unreliable. USA not testing enough,",2020-03-04 00:30:12+00:00,2020-03-04,0,,,0.05600000000000001,0.546
630,1234998357300350978,jeise56,"There were 30,000 deaths last year from obstructed bowels. Corona deaths in china just past 2000 USA influenza 2019 to feb 2020 18000 to 46000. Needless to say your chances of not pooping killing you is just as great as the flu which flu deaths are mostly elderly or breathing pro ",2020-03-04 00:25:28+00:00,2020-03-04,1,,,0.006666666666666672,0.3566666666666667
631,1234996926489096194,blanktoo,USA and Israel watching the world suffering from corona virus ,2020-03-04 00:19:47+00:00,2020-03-04,1,,,0.0,0.0
632,1234996523970088960,Judikovacs,In the USA 38% of the people won’t buy Corona . How good is America ,2020-03-04 00:18:11+00:00,2020-03-04,0,,,0.35,0.3
633,1234995933282099201,Yofrankie50,Will Trump do to Our Country USA what he did to his businesses? With this Corona Virus I say Yes he will. ,2020-03-04 00:15:50+00:00,2020-03-04,0,,,0.0,0.0
634,1234995310977355777,equityin,#USA #Equity #Markets S&amp;P 500 (-) 2% Dow Jones (-) 2% NASDAQ (-) 2% #equityin @equityin,2020-03-04 00:13:21+00:00,2020-03-04,0,#USA #Equity #Markets #equityin,,0.0,0.0
635,1234994275974148101,Robert88B,I'm sure there was nearly a war between #USA and #IRAN a few weeks ago. The Corona Virus has broken out and there has been no mention of the possible conflict since. Anyone's thoughts on that??,2020-03-04 00:09:15+00:00,2020-03-04,0,#USA #IRAN,,-0.0175,0.29
636,1234994036844326912,JasonGabb1,"USA 9 dead from Corona virus March 20. Regular flu Deaths March 20=18000+. Big difference. All ages and sex, healthy patients as well as patients with comorbidity. Flu a bigger problem, always has been and always will be..",2020-03-04 00:08:18+00:00,2020-03-04,0,,,0.06,0.316
637,1234991750734729217,LauraLindberg2,USA has less hospital beds than countries that have been overwhelmed by Corona virus ,2020-03-03 23:59:13+00:00,2020-03-03,0,,,-0.17,0.07
638,1234991299029172224,Ss07114468,Et là france l'Allemagne l'Espagne UK italy usa korea Hong Kong Singapour....ils ont combien de touristes er combien de corona? Espèce de merde vous surveillez que l'Algérie....et au Maroc combien de putes et de pédé pour les touristes?,2020-03-03 23:57:25+00:00,2020-03-03,0,,,0.0,0.0
639,1234990579445985280,nikasays,Remember when America used to be a great country? People can’t even get standard corona virus testing here... GET IT TO-FUCKING-GETHER USA. ,2020-03-03 23:54:33+00:00,2020-03-03,0,,,0.4,0.375
640,1234989766489149440,cryptallergy,Trump is in a different situation. The honeymoon is well over . Very long shot to win . Corona virus probably not going away for a long while and might be here to stay . Still no testing available in the USA . Trump needs a miracle,2020-03-03 23:51:19+00:00,2020-03-03,0,,,0.12,0.31
641,1234988827413889025,anapalomaluz,@edufeiok ya está eduardo 2 horas de Corona virus aburre el gobierno los usa de pantalla con esto hablemos del campo jubilados jueces milagros salas ....,2020-03-03 23:47:36+00:00,2020-03-03,2,,,0.0,0.0
642,1234988818698125312,AbeNo1Country,"@ABCBreaking247 you don’t seem to report how bad the corona virus situation in USA, I hear it’s quite a significant number of people have been infected. Are they hiding like China and Iran?",2020-03-03 23:47:34+00:00,2020-03-03,0,,,-0.08,0.385
643,1234988269823119360,ClaretnG,USA is inept when it comes to the #coronavirus #COVID19fr #corona so is the UK.,2020-03-03 23:45:23+00:00,2020-03-03,0,#coronavirus #COVID19fr #corona,,0.0,0.0
644,1234987812660736002,esoterjc,"Out of the 112 people in USA who caught the corona virus, 9 have died, 5 are in critical condition. So far its a 8% death rate with ""the best care in the world"". Trump said all 15 were going to recover last week, now look at the numbers and this is with availability in hospitals.",2020-03-03 23:43:34+00:00,2020-03-03,2,,,0.18333333333333335,0.5066666666666667
645,1234987617889816576,Infos_Googeln,"Das wird ein böses Erwachen an d. Börse geben. Die USA stehen nun off. bei 9 Todesfällen von 112 Corona-Inf., dh. eine Sterberate v. (grob) 8,0%. Demokraten &amp; linksgrüne MSM werden Trump massiv wg. Corona attackieren. btw. &amp; wenn die Wirt. lahmt, hat auch Trump ein kl. Problem. ",2020-03-03 23:42:47+00:00,2020-03-03,0,,,0.0,0.0
646,1234987095971680259,Fernando_Jav_P,Si hubiera pasado con Macri todo Aerolíneas se habría opuesto a cualquier tipo de control y habrían alegado que se contagió por culpa de la derecha que esconde vacunas. Hasta leí que el corona es un virus que usa EEUU para destruir a China ja,2020-03-03 23:40:43+00:00,2020-03-03,0,,,0.0,0.0
647,1234986683105304579,TradingLounge,Elliott Wave Video $ES SP500 SPX Dow Jones DJI USA Market trading 1 technical analysis https://youtu.be/7_JqcPVE4yA,2020-03-03 23:39:04+00:00,2020-03-03,0,,,0.0,0.1
648,1234986625387466752,joyeta_e," Surreal, Now it makes Sense, Why I dreamt DOW , Horrors to Come! Bronxville very well, Original Choice, to work &amp; Live in the USA. purchased first USA Yonkers/Bronxville&amp; I would walk to the Hospital just for Exercise &amp; Train Station to go into Manhattan! ",2020-03-03 23:38:51+00:00,2020-03-03,1,,,0.2866666666666667,0.6166666666666667
649,1234985922099236864,EyeOnHealthNews,A flu shot will protect you from getting the flu on top of the Corona virus. Get a clue and stop playing games. #USA,2020-03-03 23:36:03+00:00,2020-03-03,0,#USA,,0.16666666666666666,0.16666666666666666
650,1234985901878472704,RafaSchardong6,pior q ngm de ev vai morre p corona pq todo mundo usa loló,2020-03-03 23:35:58+00:00,2020-03-03,0,,,0.0,0.0
651,1234985645090603008,chaos_konigin,Maybe it is interesting for you that every day in news we hear that USA is collapsing because of its inability to control Corona epidemy ,2020-03-03 23:34:57+00:00,2020-03-03,0,,,0.5,0.5
